customer_id,nombre,apellido,cedula,fecha_nacimiento,email,direccion,telefono,fecha_creacion,estado_cliente,_tipo_error
Cus154,Dolores,Oller,1336495286,04-02-1970,dolores.oller@yahoo.com,"Av. Romero y Transversal Pedraza, Ourense",0950915619,18/04/2026 17:35:09,Activo,
Cus155,Ezequiel,Rodrigo,1921035448,22-07-1983,ezequiel.rodrigo@gmail.com,"Av. Macías y Transversal Reyes, Alicante",0975141772,26/05/2024 17:35:09,Inactivo,
Cus156,Adelardo,Ledesma,2321885622,23-05-1945,adelardo.ledesma@hotmail.com,"Transversal Cardona y Calle Arco, Ceuta",0975143964,14/10/2025 17:35:09,Inactivo,
Cus157,Juan Manuel,Palomo,1149774273,30-08-1992,juanmanuel.palomo@yahoo.com,"Av. Manjón y Pasaje Anglada, Madrid",0981194548,18/04/2026 17:35:09,Activo,
Cus158,Amaya,Lladó,1349633279,12-05-1978,amaya.llado@hotmail.com,"Calle Fabregat y Calle Matas, Alicante",0930548508,18/04/2026 17:35:09,Activo,
Cus159,Amada,Aliaga,1332008364,28-03-1993,amada.aliaga@gmail.com,"Calle Huerta y Pasaje Guillen, Vizcaya",0918654344,18/04/2026 17:35:09,Activo,
Cus160,Andrea,Cortés,2443468976,30-10-1942,andrea.cortes@gmail.com,"Calle León y Calle Leon, Granada",0933478173,02/07/2025 17:35:09,Inactivo,
Cus161,Tecla,Viñas,1716292980,10-03-1948,tecla.vinas@hotmail.com,"Transversal Duque y Transversal Bernad, Lugo",0955267238,18/04/2026 17:35:09,Activo,
Cus162,Reyes,Tolosa,0739469096,20-12-1992,reyes.tolosa@yahoo.com,"Transversal Becerra y Pasaje Tamarit, Las Palmas",0965390154,27/04/2025 17:35:09,Inactivo,
Cus163,Damián,Arco,0504755554,30-05-1995,damian.arco@hotmail.com,"Av. Cuevas y Calle Mateos, Cádiz",0918598749,18/04/2026 17:35:09,Activo,
Cus164,Rosario,Agullo,0413304791,19-11-1941,rosario.agullo@hotmail.com,"Av. Márquez y Av. Bertrán, Sevilla",0982725960,18/04/2026 17:35:09,Activo,
Cus165,Teófilo,Vall,0521131789,26-10-1965,teofilo.vall@gmail.com,"Av. Gilabert y Pasaje Gutierrez, Burgos",0937848860,18/04/2026 17:35:09,Activo,
Cus166,Rómulo,Cañellas,1549076287,10-08-1975,romulo.canellas@gmail.com,"Calle Olivé y Calle Morillo, Guadalajara",0958320408,18/04/2026 17:35:09,Activo,
Cus167,Javi,Gárate,1810758944,14-01-1957,javi.garate@hotmail.com,"Av. Murcia y Pasaje Sáez, Valladolid",0981240617,18/04/2026 17:35:09,Activo,
Cus168,Clotilde,Bru,1031196395,12-07-1963,clotilde.bru@hotmail.com,"Transversal Casal y Calle Vidal, Álava",0983982456,18/04/2026 17:35:09,Activo,
Cus169,Epifanio,Aragonés,0547695692,23-02-1940,epifanio.aragones@gmail.com,"Pasaje Larrañaga y Av. Exposito, Cáceres",0918957848,05/09/2024 17:35:09,Inactivo,
Cus170,Inmaculada,Aragonés,1010745865,17-02-1997,inmaculada.aragones@yahoo.com,"Pasaje Barrena y Calle Feijoo, Pontevedra",0926872770,11/06/2025 17:35:09,Inactivo,
Cus171,Marisela,García,1855155949,03-04-1939,marisela.garcia@hotmail.com,"Transversal Antón y Transversal Otero, Burgos",0960384923,29/04/2024 17:35:09,Inactivo,
Cus172,Nicolasa,Garcia,0253803142,28-12-1977,nicolasa.garcia@gmail.com,"Transversal Alvarez y Calle Pelayo, Salamanca",0972745610,24/04/2025 17:35:09,Inactivo,
Cus173,Cosme,Ponce,1022163404,19-01-1952,cosme.ponce@yahoo.com,"Pasaje Calzada y Pasaje Alsina, Salamanca",0998974036,18/04/2026 17:35:09,Activo,
Cus174,Hernando,Ariza,1059070936,11-07-2000,hernando.ariza@gmail.com,"Pasaje Fábregas y Pasaje Casas, Asturias",0912050399,18/04/2026 17:35:09,Activo,
Cus175,Teresa,Vallejo,1116049873,16-05-1990,teresa.vallejo@gmail.com,"Av. Nadal y Transversal Linares, Segovia",0968777986,09/09/2024 17:35:09,Inactivo,
Cus176,Roberta,Saura,1323646701,21-03-1967,roberta.saura@yahoo.com,"Transversal Isern y Pasaje Marqués, Melilla",0930785517,25/10/2024 17:35:09,Inactivo,
Cus177,Margarita,Velázquez,1129778054,10-04-1970,margarita.velazquez@yahoo.com,"Calle Haro y Pasaje Fuster, Badajoz",0965458413,18/04/2026 17:35:09,Activo,
Cus178,Abril,Macias,2146148115,02-11-2007,abril.macias@gmail.com,"Pasaje Cuéllar y Av. Uribe, Almería",0914930591,12/09/2025 17:35:09,Inactivo,
Cus179,Hector,Miguel,2434042582,29-07-1988,hector.miguel@hotmail.com,"Pasaje Baena y Pasaje Menéndez, Almería",0953290793,18/04/2026 17:35:09,Activo,
Cus180,Régulo,Montalbán,0440507135,30-07-1965,regulo.montalban@hotmail.com,"Transversal Alemany y Transversal Vilalta, Vizcaya",0946562231,16/09/2025 17:35:09,Inactivo,
Cus181,Aitor,Vallés,1553195221,19-03-1981,aitor.valles@gmail.com,"Av. Fabra y Av. Terrón, Alicante",0975095225,18/04/2026 17:35:09,Activo,
Cus182,Fito,Mata,1838858858,09-02-2006,fito.mata@gmail.com,"Calle Morillo y Calle Vizcaíno, Ávila",0957599875,18/04/2026 17:35:09,Activo,
Cus183,Salomé,Mateos,1645520915,07-07-1992,salome.mateos@gmail.com,"Pasaje Casas y Pasaje Sala, Cantabria",0977154802,11/05/2025 17:35:09,Inactivo,
Cus184,Eugenia,Murcia,1027025087,04-08-1961,eugenia.murcia@yahoo.com,"Calle Vidal y Av. Arteaga, Burgos",0973939636,17/12/2024 17:35:09,Inactivo,
Cus185,Gertrudis,Roselló,2444247643,04-02-1949,gertrudis.rosello@gmail.com,"Transversal Vallejo y Pasaje Borja, Valencia",0919394700,25/09/2024 17:35:09,Inactivo,
Cus186,Lara,Bonilla,1551372293,02-06-1969,lara.bonilla@gmail.com,"Av. Cifuentes y Av. Nevado, Alicante",0931624384,18/08/2024 17:35:09,Inactivo,
Cus187,Eutropio,Villaverde,1040200303,02-03-2006,eutropio.villaverde@yahoo.com,"Calle Rubio y Transversal Nicolás, Granada",0981417281,20/05/2024 17:35:09,Inactivo,
Cus188,Pili,Castells,1824030181,15-08-1955,pili.castells@gmail.com,"Pasaje Cueto y Av. Agustí, Zamora",0982372903,18/04/2026 17:35:09,Activo,
Cus189,Carlos,Cepeda,0654235282,18-12-1948,carlos.cepeda@gmail.com,"Transversal Donaire y Calle Sala, Murcia",0939387239,18/04/2026 17:35:09,Activo,
Cus190,Esteban,Asenjo,2210201071,09-05-1991,esteban.asenjo@gmail.com,"Calle Hidalgo y Transversal León, Córdoba",0989631866,18/04/2026 17:35:09,Activo,
Cus191,Bonifacio,Cabanillas,0430943209,15-11-1988,bonifacio.cabanillas@yahoo.com,"Pasaje Larrea y Pasaje Castejón, Málaga",0948540749,18/04/2026 17:35:09,Activo,
Cus192,Elisabet,Goñi,0116827072,03-05-1960,elisabet.goni@gmail.com,"Calle Lago y Pasaje Vilanova, Melilla",0973611608,27/02/2025 17:35:09,Inactivo,
Cus193,Alfonso,Sancho,1224914455,11-05-1955,alfonso.sancho@yahoo.com,"Av. Barragán y Transversal Vicens, Badajoz",0910229122,15/07/2025 17:35:09,Inactivo,
Cus194,Benigno,Prado,1324132735,07-09-1946,benigno.prado@hotmail.com,"Av. Cal y Av. Gallego, Palencia",0945662012,18/04/2026 17:35:09,Activo,
Cus195,Wilfredo,Buendía,0719896938,25-08-1969,wilfredo.buendia@hotmail.com,"Calle Cobos y Av. Diego, Valladolid",0738141294,18/04/2026 17:35:09,Activo,domain
Cus196,Poncio,Malo,1608321939,07-05-1959,poncio.malo@yahoo.com,"Calle Prado y Pasaje Tejada, Málaga",0990815648,18/04/2026 17:35:09,Activo,
Cus197,Marc,Quevedo,1918460799,29-11-1961,usuario932@dominioxxx.zzz,"Av. Torrents y Pasaje Luís, Las Palmas",0968814260,18/04/2026 17:35:09,Activo,domain
Cus001,Plácido,Torre,2455550026,30-05-1936,placido.torre@yahoo.com,"Calle Haro y Calle Roda, Tarragona",0913184082,18/04/2026 17:35:09,Activo,dup
Cus199,Erasmo,Checa,1936887189,15-04-1953,erasmo.checa@gmail.com,"Av. Arce y Transversal Mancebo, Cádiz",0946760364,12/11/2024 17:35:09,Inactivo,
Cus200,Francisco,Carpio,2357628649,14-04-2006,francisco.carpio@gmail.com,"Av. Murillo y Calle Cortés, Girona",0915295982,18/04/2026 17:35:09,Activo,
Cus201,Adoración,Carbajo,0124729096,18-10-1989,adoracion.carbajo@gmail.com,"Calle Alcázar y Transversal Oliveras, Baleares",0919250577,18/04/2026 17:35:09,Activo,
Cus202,Bibiana,Morell,0103997003,07-04-1959,bibiana.morell@yahoo.com,"Pasaje Marcos y Pasaje Vicens, Tarragona",0924395436,18/04/2026 17:35:09,Activo,
Cus203,Juanita,Pedraza,2407031380,03-08-1985,juanita.pedraza@gmail.com,"Pasaje Santamaría y Transversal Soria, Cuenca",0980609177,11/11/2024 17:35:09,Inactivo,
Cus204,Jose Miguel,Julián,0725784441,31-08-1941,josemiguel.julian@hotmail.com,"Calle Vendrell y Transversal Ureña, La Rioja",0924556103,15/02/2025 17:35:09,Inactivo,
Cus205,Nilo,Cifuentes,1136400189,11-09-1988,nilo.cifuentes@yahoo.com,"Calle Bayo y Transversal Hurtado, Huelva",0922433616,29/12/2024 17:35:09,Inactivo,
Cus206,Graciano,Ortuño,1326834775,26-07-1990,graciano.ortuno@gmail.com,"Pasaje Andrade y Av. Menéndez, Girona",0982433457,18/04/2026 17:35:09,Activo,
Cus207,Álvaro,Alberto,1054530207,26-04-2003,alvaro.alberto@yahoo.com,"Transversal Guijarro y Pasaje Poza, Las Palmas",0912354021,26/10/2024 17:35:09,Inactivo,
Cus208,Ainoa,Báez,2012530552,09-09-1948,ainoa.baez@hotmail.com,"Calle Vallés y Calle Barrios, Ourense",0974490861,06/10/2025 17:35:09,Inactivo,
Cus209,Ricardo,Balaguer,1243444849,25-06-1993,ricardo.balaguer@yahoo.com,"Pasaje Verdejo y Av. Arregui, Segovia",0953870922,01/09/2025 17:35:09,Inactivo,
Cus210,Héctor,Baró,0842745101,01-09-2000,hector.baro@hotmail.com,"Pasaje Mulet y Av. Morata, Albacete",0926886586,18/04/2026 17:35:09,Activo,
Cus211,Alejandro,Prada,1544513235,15-12-1990,alejandro.prada@hotmail.com,"Pasaje Ayala y Pasaje Franch, Salamanca",0978664973,19/07/2025 17:35:09,Inactivo,
Cus212,Eugenio,Chico,1812552808,24-09-2007,eugenio.chico@gmail.com,"Calle Bonet y Transversal Melero, Sevilla",0914938001,18/04/2026 17:35:09,Activo,
Cus001,Gaspar,Gálvez,0629997131,04-01-1944,gaspar.galvez@yahoo.com,"Pasaje Gallego y Av. Tena, Sevilla",0913669366,18/04/2026 17:35:09,Activo,dup
Cus214,Nicolás,Daza,0516126612,04-12-1977,nicolas.daza@hotmail.com,"Av. Beltran y Av. Rey, La Coruña",0930222219,18/04/2026 17:35:09,Activo,
Cus215,María Belén,Abella,0111448734,18-08-1936,mariabelen.abella@hotmail.com,"Pasaje Roldan y Pasaje Ferrán, Lugo",0951602999,28/07/2024 17:35:09,Inactivo,
Cus216,Fidel,Aguirre,0450164397,15-06-1993,fidel.aguirre@hotmail.com,"Calle Barral y Av. Fuster, Lleida",0978590961,18/04/2026 17:35:09,Activo,
Cus217,Magdalena,Barrios,2207528296,09-03-1996,magdalena.barrios@yahoo.com,"Calle Porta y Calle Carpio, Ceuta",0969276445,01/08/2025 17:35:09,Inactivo,
Cus218,Miguel,Hurtado,2352864983,26-12-59,miguel.hurtado@hotmail.com,"Calle Garzón y Av. Casado, Salamanca",0920550784,18/04/2026 17:35:09,Activo,schema
Cus219,Bernardino,Mayo,1126882529,24-01-1984,bernardino.mayo@gmail.com,"Calle Reig y Pasaje Baró, Valencia",0919039004,18/04/2026 17:35:09,Activo,
Cus220,Leire,Cerdá,1807442858,23-04-1973,leire.cerda@gmail.com,"Pasaje Mayoral y Calle Coca, Castellón",0961879040,18/04/2026 17:35:09,Activo,
Cus221,Nacho,Montero,1921007587,09-07-1989,nacho.montero@hotmail.com,"Pasaje Llano y Pasaje Juan, Guipúzcoa",0980653839,18/04/2026 17:35:09,Activo,
Cus222,Paco,Exposito,1052623970,19-12-1967,paco.exposito@hotmail.com,"Transversal Robles y Av. Jover, Albacete",0978504852,18/04/2026 17:35:09,Activo,
Cus223,Octavia,Verdejo,0502110828,04-06-1999,octavia.verdejo@yahoo.com,"Av. Peralta y Transversal Sola, Palencia",0981771738,18/04/2026 17:35:09,Activo,
Cus224,Saturnino,Batalla,2210408528,27-06-1989,saturnino.batalla@yahoo.com,"Transversal Franch y Transversal Macias, La Coruña",0922489228,18/04/2026 17:35:09,Activo,
Cus225,Clementina,Benet,1206046201,27-12-1939,clementina.benet@yahoo.com,"Calle Pujol y Calle Galiano, Ceuta",0958393681,18/04/2026 17:35:09,Activo,
Cus226,Gertrudis,Bermejo,0620392043,10-12-1972,gertrudis.bermejo@hotmail.com,"Transversal Luque y Av. Amorós, Santa Cruz de Tenerife",0978666930,11/08/2024 17:35:09,Inactivo,
Cus227,Águeda,Vizcaíno,1638485266,21-01-1992,agueda.vizcaino@hotmail.com,"Transversal Rivera y Pasaje Orozco, Sevilla",0935673997,31/08/2024 17:35:09,Inactivo,
Cus228,Vinicio,Bayona,1901063022,20-09-1964,vinicio.bayona@yahoo.com,"Pasaje Mas y Calle Lladó, Cáceres",0966848339,14/10/2024 17:35:09,Inactivo,
Cus229,Evangelina,Quirós,1617170566,10-02-1955,evangelina.quiros@gmail.com,"Calle Guardia y Calle Arnau, Zaragoza",0914910168,25/05/2025 17:35:09,Inactivo,
Cus230,Jessica,Díez,0523271575,25-10-1991,jessica.diez@gmail.com,"Calle Barrera y Av. Larrañaga, Valencia",0917535646,18/01/2025 17:35:09,Inactivo,
Cus231,Isa,Perea,2447426525,09-02-1972,isa.perea@hotmail.com,"Pasaje Corominas y Transversal Checa, Granada",0925154263,11/05/2025 17:35:09,Inactivo,
Cus232,Heriberto,Chaparro,1711292928,18-11-2006,heriberto.chaparro@gmail.com,"Pasaje Beltrán y Pasaje Ángel, La Coruña",0924999741,18/04/2026 17:35:09,Activo,
Cus233,Jose Manuel,Salom,0809397557,27-12-1981,josemanuel.salom@yahoo.com,"Calle Santana y Pasaje Reig, Lugo",0935668097,27/06/2024 17:35:09,Inactivo,
Cus234,Hermenegildo,Tomás,1356491694,20-01-1976,hermenegildo.tomas@gmail.com,"Pasaje Pina y Calle Fernandez, Salamanca",0945055919,24/06/2024 17:35:09,Suspendido,domain
Cus235,Mónica,Cánovas,0510284086,13-08-1971,monica.canovas@gmail.com,"Pasaje Mendoza y Calle Mendez, Ceuta",0972856470,10/08/2025 17:35:09,Inactivo,
Cus236,Salomón,Hernandez,1156048926,01-10-1944,salomon.hernandez@gmail.com,"Calle Figueroa y Pasaje Tirado, Las Palmas",0956839878,18/04/2026 17:35:09,Activo,
Cus237,Samanta,Rovira,1136048632,19-09-1976,samanta.rovira@hotmail.com,"Av. Lobo y Av. Fuentes, Almería",0951648082,18/04/2026 17:35:09,Activo,
Cus238,Abilio,Cortés,0644448235,26-02-1967,abilio.cortes@yahoo.com,"Av. Raya y Transversal Frutos, Barcelona",0999287261,30/12/2024 17:35:09,Inactivo,
Cus239,Matías,Garay,2035109509,13-02-1973,matias.garay@gmail.com,"Calle Lara y Transversal Losa, Zaragoza",0973618297,18/04/2026 17:35:09,Activo,
Cus240,Baltasar,Llanos,2405893740,28-05-1947,baltasar.llanos@hotmail.com,"Av. Pinedo y Av. Cerdán, Madrid",0987230786,18/04/2026 17:35:09,Activo,
Cus241,Chema,Álvaro,0604537621,01-10-1984,chema.alvaro@gmail.com,"Av. Aranda y Pasaje Miró, Guadalajara",0997231655,23/08/2025 17:35:09,Inactivo,
Cus242,Rafa,Izaguirre,0800935058,16-04-1945,rafa.izaguirre@hotmail.com,"Av. Villa y Pasaje Abella, Baleares",0953567333,18/04/2026 17:35:09,Activo,
Cus243,Azahar,Rosales,0701872434,09-09-2006,azahar.rosales@yahoo.com,"Transversal Hernando y Av. Giménez, Toledo",0937131130,23/09/2025 17:35:09,Inactivo,
Cus244,Consuelo,Boix,1235444591,18-05-1952,consuelo.boix@gmail.com,"Calle Vigil y Calle Cuadrado, León",0910789873,18/04/2026 17:35:09,Activo,
Cus245,Cloe,Velázquez,1614765640,09-10-1980,cloe.velazquez@gmail.com,"Av. Baños y Calle Huguet, Córdoba",0941821714,18/04/2026 17:35:09,Activo,
Cus246,Lorena,Iniesta,0826061376,08-04-1965,lorena.iniesta@yahoo.com,"Pasaje Delgado y Pasaje Pavón, Barcelona",0932237171,17/03/2025 17:35:09,Inactivo,
Cus247,Azeneth,Sanabria,0657725917,02-01-1950,azeneth.sanabria@hotmail.com,"Transversal Sans y Pasaje Sanz, Vizcaya",0963856641,18/04/2026 17:35:09,Activo,
Cus248,Gabino,Fuster,0320520968,28-11-1960,gabino.fuster@gmail.com,"Transversal Tello y Calle Fuster, Cuenca",0974653113,18/04/2026 17:35:09,Activo,
Cus249,Esther,Crespi,2313525103,17-07-2007,esther.crespi@gmail.com,"Av. Cortina y Calle Amo, Guipúzcoa",0948149953,02/05/2025 17:35:09,Inactivo,
Cus250,Lino,Calvo,0257920405,13-03-1981,lino.calvo@hotmail.com,"Transversal Rios y Av. Armengol, La Rioja",0970735939,15/08/2025 17:35:09,Inactivo,
Cus251,Nazaret,Solano,1420382879,02-08-1979,nazaret.solano@hotmail.com,"Calle Amigó y Calle Acevedo, Ciudad",0997384256,18/04/2026 17:35:09,Activo,
Cus252,Rebeca,Vargas,0919157875,12-04-1962,rebeca.vargas@hotmail.com,"Calle Jove y Av. Catalán, Navarra",0950836728,18/04/2026 17:35:09,Activo,
Cus253,Marco,Aznar,2253136101,19-06-1971,marco.aznar@yahoo.com,"Av. Salvador y Av. Manrique, Murcia",0928205427,18/04/2026 17:35:09,Activo,
Cus254,Emiliana,Peinado,0438633067,29-11-1980,emiliana.peinado@gmail.com,"Calle Manso y Transversal García, Salamanca",0937605152,18/04/2026 17:35:09,Activo,
Cus255,Hilda,Fuster,0224053439,10-10-1955,hilda.fuster@yahoo.com,"Pasaje Ortiz y Pasaje Palomino, Cuenca",0910195168,24/11/2024 17:35:09,Inactivo,
Cus001,Sonia,Menendez,2312365253,11-07-1991,sonia.menendez@hotmail.com,"Transversal Parejo y Pasaje Girón, Valladolid",0936497090,25/10/2024 17:35:09,Inactivo,dup
Cus257,Santos,Paz,1636100172,27-09-1962,santos.paz@gmail.com,"Transversal Catalá y Pasaje Maza, Guadalajara",0972432656,18/04/2026 17:35:09,Activo,
Cus258,Paloma,Nevado,2352431825,13-04-1955,paloma.nevado@hotmail.com,"Transversal Mármol y Av. Arrieta, Cantabria",0967767674,18/04/2026 17:35:09,Activo,
Cus259,Raúl,Hervás,0109809814,30-08-1982,raul.hervas@yahoo.com,"Pasaje Barriga y Transversal Aller, Asturias",0986279807,18/04/2026 17:35:09,Activo,
Cus260,Pelayo,Sastre,1931126492,05-11-1984,pelayo.sastre@yahoo.com,"Transversal Sevilla y Calle Marí, Jaén",0948094778,18/04/2026 17:35:09,Activo,
Cus261,Carmen,Casals,0750129272,06-01-1949,carmen.casals@hotmail.com,"Av. Ponce y Pasaje Casares, Almería",0913688980,18/04/2026 17:35:09,Activo,
Cus262,Cecilia,Reyes,0654079797,17-04-1951,cecilia.reyes@yahoo.com,"Transversal Olivé y Pasaje Pareja, Alicante",0977355518,18/04/2026 17:35:09,Activo,
Cus263,Josefa,Molins,0134936632,23-10-1948,josefa.molins@hotmail.com,"Transversal Arévalo y Av. Garrido, Huelva",0954870905,18/04/2026 17:35:09,Activo,
Cus264,Angelita,Carreras,1130581240,04-05-1960,angelita.carreras@gmail.com,"Transversal Bartolomé y Calle Jordán, Ourense",0994686285,18/04/2026 17:35:09,Inactivo,business
Cus265,Gala,Peral,1838861589,27-07-1987,gala.peral@hotmail.com,"Av. Castilla y Calle Castell, Soria",0998094848,22/07/2025 17:35:09,Inactivo,
Cus266,Josué,Giner,2145981391,17-01-1991,josue.giner@yahoo.com,"Av. Andrade y Pasaje Sureda, Sevilla",0933996390,18/04/2026 17:35:09,Activo,
Cus267,Jordán,Echeverría,1458632591,23-05-1956,jordan.echeverria@gmail.com,"Calle Barón y Transversal Teruel, Zamora",0949857159,14/05/2025 17:35:09,Inactivo,
Cus268,José,Costa,2305001402,19-10-1995,jose.costa@gmail.com,"Av. Prats y Av. Acedo, Melilla",0980984522,18/04/2026 17:35:09,Activo,
Cus269,Cesar,Araujo,1044271177,18-08-1972,cesar.araujo@gmail.com,"Calle Villalobos y Transversal Jódar, Murcia",0953955485,18/04/2026 17:35:09,Activo,
Cus270,Luisina,Alfonso,2305135408,10-06-1949,luisina.alfonso@hotmail.com,"Pasaje Gelabert y Transversal Gallart, Murcia",0937206500,23/08/2024 17:35:09,Inactivo,
Cus271,Hipólito,Luís,1405410109,22-05-1959,hipolito.luis@yahoo.com,"Transversal Soler y Calle Llopis, Valencia",0980176000,16/08/2025 17:35:09,Inactivo,
Cus272,Pilar,Santana,2339039675,19-03-1953,pilar.santana@hotmail.com,"Calle Gordillo y Av. Cal, Granada",0951527032,18/04/2026 17:35:09,Activo,
Cus273,Nicolás,Peralta,0400733689,30-05-1988,nicolas.peralta@yahoo.com,"Transversal Gálvez y Calle Angulo, La Rioja",0930039744,03/04/2025 17:35:09,Inactivo,
Cus274,Heraclio,Escolano,1926402411,20-07-1954,heraclio.escolano@gmail.com,"Transversal Tejedor y Transversal Lobato, Valencia",0967661935,18/04/2026 17:35:09,Activo,
Cus275,Hortensia,Bárcena,1359941604,02-12-1989,hortensia.barcena@gmail.com,"Av. Isern y Av. Dalmau, Toledo",0910371944,06/01/2025 17:35:09,Inactivo,
Cus276,Juan Luis,Báez,0526902010,28-12-1966,juanluis.baez@gmail.com,"Transversal Pont y Calle Pagès, Guipúzcoa",0939928274,18/04/2026 17:35:09,Activo,
Cus277,Francisco,Castilla,1302027303,08-04-1980,francisco.castilla@yahoo.com,"Calle Garcia y Av. Alonso, La Rioja",0945639936,18/04/2026 17:35:09,Activo,
Cus278,Heliodoro,Berenguer,1735767699,13-09-1936,heliodoro.berenguer@gmail.com,"Av. Trillo y Pasaje Acero, Asturias",0987289028,21/10/2024 17:35:09,Inactivo,
Cus279,Xiomara,Marco,0129574067,04-09-1956,xiomara.marco@yahoo.com,"Av. Bustamante y Transversal Alba, Lleida",0921581332,31/05/2025 17:35:09,Inactivo,
Cus280,Morena,Valenciano,0909355646,25-05-1945,morena.valenciano@yahoo.com,"Av. Echeverría y Pasaje Río, Alicante",0964154927,18/04/2026 17:35:09,Activo,
Cus281,Cecilia,Andreu,1414672368,23-07-1985,cecilia.andreu@hotmail.com,"Av. Téllez y Calle Diaz, Palencia",0924859312,05/10/2024 17:35:09,Inactivo,
Cus282,Elisabet,Múgica,0424512572,14-09-1986,elisabet.mugica@gmail.com,"Calle Segovia y Av. Torrijos, Guipúzcoa",0987180667,30/12/2024 17:35:09,Inactivo,
Cus283,Lina,Ledesma,1718704982,27-10-1998,lina.ledesma@gmail.com,"Calle Montenegro y Pasaje Oliver, Teruel",0970697758,18/04/2026 17:35:09,Activo,
Cus284,Renato,Lago,99092528657,31-03-1945,renato.lago@gmail.com,"Av. Gomila y Calle Pera, Pontevedra",0968773798,18/04/2026 17:35:09,Activo,schema
Cus285,Valentina,Bayo,1019014958,26-09-1936,valentina.bayo@hotmail.com,"Pasaje Arenas y Calle Fernández, Valladolid",0959067169,01/02/2025 17:35:09,Inactivo,
Cus286,Martirio,Manzano,1450456114,29-07-1996,martirio.manzano@yahoo.com,"Transversal Solera y Transversal Marí, Granada",0981183956,18/04/2026 17:35:09,Activo,
Cus287,Edelmiro,Morán,1407451853,01-01-2025,edelmiro.moran@hotmail.com,"Calle Portillo y Calle Benet, Las Palmas",0915468365,27/01/2025 17:35:09,Inactivo,business
Cus288,Nazario,Mate,1305849893,14-03-2006,nazario.mate@hotmail.com,"Pasaje Alba y Calle Botella, Badajoz",0922628689,21/03/2025 17:35:09,Inactivo,
Cus289,Lupita,Castillo,2208494498,21-12-2005,lupita.castillo@yahoo.com,"Transversal Llanos y Pasaje Sainz, Málaga",0947590364,18/04/2026 17:35:09,Activo,
Cus290,Coral,Flores,1056652652,23-05-1946,coral.flores@yahoo.com,"Transversal Montenegro y Av. Ferreras, Ciudad",0990407989,18/04/2026 17:35:09,Activo,
Cus291,Toño,Bertrán,2207436177,27-06-1978,tono.bertran@hotmail.com,"Transversal Bastida y Av. Sánchez, Álava",0910485565,17/08/2024 17:35:09,Inactivo,
Cus292,Abraham,Quirós,0128067147,06-01-1963,abraham.quiros@yahoo.com,"Pasaje Soto y Calle Coca, Madrid",0917077137,11/02/2025 17:35:09,Inactivo,
Cus293,Javi,Valdés,1616650485,18-09-1965,javi.valdes@yahoo.com,"Transversal Tejera y Pasaje Huertas, Álava",0922320004,26/08/2025 17:35:09,Inactivo,
Cus294,Tomasa,Montserrat,0547694109,18-03-1982,tomasa.montserrat@hotmail.com,"Calle Echevarría y Pasaje Frutos, Granada",0993352975,30/03/2025 17:35:09,Inactivo,
Cus295,Marcela,Pozo,1758681991,06-09-1974,marcela.pozo@gmail.com,"Pasaje Colom y Pasaje Ramírez, Navarra",0917266374,18/04/2026 17:35:09,Activo,
Cus296,Fernando,Higueras,2007642644,12-07-1961,fernando.higueras@yahoo.com,"Pasaje Nadal y Calle Casado, Almería",0953063214,04/12/2024 17:35:09,Inactivo,
Cus297,Maura,Borrego,2107909091,16-03-2008,maura.borrego@yahoo.com,"Calle Fernandez y Pasaje Espejo, La Coruña",0999409750,08/10/2024 17:35:09,Inactivo,
Cus298,Régulo,Matas,1346166455,10-10-1979,regulo.matas@hotmail.com,"Pasaje Aramburu y Pasaje Sánchez, Cantabria",0916089573,18/04/2026 17:35:09,Activo,
Cus299,Raquel,Jordán,2404910974,17-10-1974,raquel.jordan@yahoo.com,"Calle Cordero y Pasaje Peña, Madrid",0918222635,01/04/2025 17:35:09,Inactivo,
Cus300,Julio,Llano,2453445724,20-10-1951,julio.llano@hotmail.com,"Av. Bertrán y Av. Lledó, Zamora",0957742419,18/04/2026 17:35:09,,domain
Cus301,Lourdes,Jurado,0338165814,12-02-1951,lourdes.jurado@gmail.com,"Transversal Cañas y Pasaje Hurtado, Ávila",0911158658,16/01/2025 17:35:09,Inactivo,
Cus302,Moreno,Giménez,0519582621,17-10-1959,moreno.gimenez@gmail.com,"Transversal Aguilera y Calle Guzman, Zaragoza",0997321618,13/06/2025 17:35:09,Inactivo,
Cus303,Isaías,López,1510505660,04-05-1958,isaias.lopez@gmail.com,"Transversal Garcés y Transversal Guzmán, Huelva",0956791222,18/08/2025 17:35:09,Inactivo,
Cus304,Trinidad,Colom,0450256888,21-08-2004,trinidad.colom@hotmail.com,"Pasaje Cazorla y Av. Orozco, Cádiz",0938840944,04/08/2024 17:35:09,Inactivo,
Cus305,Heliodoro,Lopez,0135074557,23-05-1963,heliodoro.lopez@gmail.com,"Av. Sanchez y Av. Martorell, Zaragoza",0998092071,18/10/2024 17:35:09,Inactivo,
Cus306,Amanda,Amor,1052380696,04-02-1985,amanda.amor@yahoo.com,"Transversal Rivera y Pasaje Ferrero, Teruel",0997599095,18/04/2026 17:35:09,Activo,
Cus307,María José,Isern,1654638962,08-11-1996,mariajose.isern@gmail.com,"Av. Hierro y Pasaje Marco, Madrid",0982753638,18/04/2026 17:35:09,Activo,
